36_1_6837,36_1_6823,36_1_6811,36_1_6820,36_1_6829,36_1_6806,36_1_6826,36_1_6836,36_1_6813,36_1_6816,36_1_6840,36_1_6828
-0.97259973377926,-0.97259973377926,-0.97259973377926,-0.97259973377926,-0.97259973377926,-0.97259973377926,-0.97259973377926,-0.97259973377926,-0.97259973377926,-0.97259973377926,-0.97259973377926,-0.97259973377926
-0.9944827833933827,-0.9944827833933827,-0.9944827833933827,-0.9944827833933827,-0.9944827833933827,-0.9944827833933827,-0.9944827833933827,-0.9944827833933827,-0.9944827833933827,-0.9944827833933827,-0.9944827833933827,-0.9944827833933827
-1.0239377375455958,-1.0239377375455958,-1.0239377375455958,-1.0239377375455958,-1.0239377375455958,-1.0239377375455958,-1.0239377375455958,-1.0239377375455958,-1.0239377375455958,-1.0239377375455958,-1.0239377375455958,-1.0239377375455958
-1.0594510450254222,-1.0594510450254222,-1.0594510450254222,-1.0594510450254222,-1.0594510450254222,-1.0594510450254222,-1.0594510450254222,-1.0594510450254222,-1.0594510450254222,-1.0594510450254222,-1.0594510450254222,-1.0594510450254222
-1.0832890709398577,-1.0832890709398577,-1.0832890709398577,-1.0832890709398577,-1.0832890709398577,-1.0832890709398577,-1.0832890709398577,-1.0832890709398577,-1.0832890709398577,-1.0832890709398577,-1.0832890709398577,-1.0832890709398577
-1.0908709917058752,-1.0908709917058752,-1.0908709917058752,-1.0908709917058752,-1.0908709917058752,-1.0908709917058752,-1.0908709917058752,-1.0908709917058752,-1.0908709917058752,-1.0908709917058752,-1.0908709917058752,-1.0908709917058752
-1.1141832047115892,-1.1141832047115892,-1.1141832047115892,-1.1141832047115892,-1.1141832047115892,-1.1141832047115892,-1.1141832047115892,-1.1141832047115892,-1.1141832047115892,-1.1141832047115892,-1.1141832047115892,-1.1141832047115892
-1.1805107540551973,-1.1805107540551973,-1.1805107540551973,-1.1805107540551973,-1.1805107540551973,-1.1805107540551973,-1.1805107540551973,-1.1805107540551973,-1.1805107540551973,-1.1805107540551973,-1.1805107540551973,-1.1805107540551973
-1.2295112017769152,-1.2295112017769152,-1.2295112017769152,-1.2295112017769152,-1.2295112017769152,-1.2295112017769152,-1.2295112017769152,-1.2295112017769152,-1.2295112017769152,-1.2295112017769152,-1.2295112017769152,-1.2295112017769152
-1.2361075408152224,-1.2361075408152224,-1.2361075408152224,-1.2361075408152224,-1.2361075408152224,-1.2361075408152224,-1.2361075408152224,-1.2361075408152224,-1.2361075408152224,-1.2361075408152224,-1.2361075408152224,-1.2361075408152224
-1.2478845071612492,-1.2478845071612492,-1.2478845071612492,-1.2478845071612492,-1.2478845071612492,-1.2478845071612492,-1.2478845071612492,-1.2478845071612492,-1.2478845071612492,-1.2478845071612492,-1.2478845071612492,-1.2478845071612492
-1.2850598038262115,-1.2850598038262115,-1.2850598038262115,-1.2850598038262115,-1.2850598038262115,-1.2850598038262115,-1.2850598038262115,-1.2850598038262115,-1.2850598038262115,-1.2850598038262115,-1.2850598038262115,-1.2850598038262115
-1.331080779961586,-1.331080779961586,-1.331080779961586,-1.331080779961586,-1.331080779961586,-1.331080779961586,-1.331080779961586,-1.331080779961586,-1.331080779961586,-1.331080779961586,-1.331080779961586,-1.331080779961586
-1.4147571377799322,-1.4147571377799322,-1.4147571377799322,-1.4147571377799322,-1.4147571377799322,-1.4147571377799322,-1.4147571377799322,-1.4147571377799322,-1.4147571377799322,-1.4147571377799322,-1.4147571377799322,-1.4147571377799322
-1.4410911875176153,-1.4410911875176153,-1.4410911875176153,-1.4410911875176153,-1.4410911875176153,-1.4410911875176153,-1.4410911875176153,-1.4410911875176153,-1.4410911875176153,-1.4410911875176153,-1.4410911875176153,-1.4410911875176153
-1.4950096588637112,-1.4950096588637112,-1.4950096588637112,-1.4950096588637112,-1.4950096588637112,-1.4950096588637112,-1.4950096588637112,-1.4950096588637112,-1.4950096588637112,-1.4950096588637112,-1.4950096588637112,-1.4950096588637112
-1.5784550419989325,-1.5784550419989325,-1.5784550419989325,-1.5784550419989325,-1.5784550419989325,-1.5784550419989325,-1.5784550419989325,-1.5784550419989325,-1.5784550419989325,-1.5784550419989325,-1.5784550419989325,-1.5784550419989325
-1.6187096330491892,-1.6187096330491892,-1.6187096330491892,-1.6187096330491892,-1.6187096330491892,-1.6187096330491892,-1.6187096330491892,-1.6187096330491892,-1.6187096330491892,-1.6187096330491892,-1.6187096330491892,-1.6187096330491892
-1.663689494172126,-1.663689494172126,-1.663689494172126,-1.663689494172126,-1.663689494172126,-1.663689494172126,-1.663689494172126,-1.663689494172126,-1.663689494172126,-1.663689494172126,-1.663689494172126,-1.663689494172126
-1.6940543275967974,-1.6940543275967974,-1.6940543275967974,-1.6940543275967974,-1.6940543275967974,-1.6940543275967974,-1.6940543275967974,-1.6940543275967974,-1.6940543275967974,-1.6940543275967974,-1.6940543275967974,-1.6940543275967974
-1.6947419215589807,-1.6947419215589807,-1.6947419215589807,-1.6947419215589807,-1.6947419215589807,-1.6947419215589807,-1.6947419215589807,-1.6947419215589807,-1.6947419215589807,-1.6947419215589807,-1.6947419215589807,-1.6947419215589807
-1.7651836327023602,-1.7651836327023602,-1.7651836327023602,-1.7651836327023602,-1.7651836327023602,-1.7651836327023602,-1.7651836327023602,-1.7651836327023602,-1.7651836327023602,-1.7651836327023602,-1.7651836327023602,-1.7651836327023602
-1.8257073865267066,-1.8257073865267066,-1.8257073865267066,-1.8257073865267066,-1.8257073865267066,-1.8257073865267066,-1.8257073865267066,-1.8257073865267066,-1.8257073865267066,-1.8257073865267066,-1.966694209639176,-1.8257073865267066
10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,-2.048041148643426,10000
